portfolio_signature,upgrade_cost,critical_ens,total_ens,technology_mix,selected_asset_count,upgrade_cost_band,critical_ens_band,total_ens_band,selected_asset_count_band,split
370a7e43095cdc57521cbb8949bfbe5b9a7231e23f8ef1e7fc42cc22dbadea5d,7788896.492142324,50.625,230.625,bess+dispatchable_generation+pv,31,4,0,0,4,validation
371d105d31021c29ba5b87c4442fccf6523ad9ee53ddd0cb8860a8f03242a7ba,4784130.765230934,157.5,337.5,bess+dispatchable_generation+pv,23,2,4,4,4,train
3725a78a2e47d85660ab67af3f3b37024cdc6721e1fae7aeac987a8d758dbabe,5258115.563420343,50.625,230.625,bess+dispatchable_generation+pv,20,3,0,0,2,validation
3740451736cca87a872076486eab73d15da74fc0dbd4b722aca236e060469ec5,4805558.551467581,50.625,230.625,bess+dispatchable_generation+pv,18,2,0,0,0,train
37590e35821a07081f1502f9fd125990c2001e8dd3737d094392becdbeff1a04,4925875.2454912,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,2,test
379538e6642a4b397782ed64e44efe43c6f559ca6cd146dd980b51e6fca46cfa,5644654.585585982,50.625,230.625,bess+dispatchable_generation+pv,24,3,0,0,4,validation
379a99cb62595cf2f49b7e08b1b8fdb35bcb0917965b7036443f377e601ef745,4887492.376603734,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,2,train
37a969c552614100f3ce54bb239bdcf7851946d84a7f50d233ac47c35d6de10a,6921094.2604144765,50.625,230.625,bess+dispatchable_generation+pv,30,4,0,0,4,test
37d16ab496d83eb391cab447cbd92a56bf4fa87c0357202da5b50f2396fbd9fd,4359758.956248686,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,2,train
37fc117db4e9c21f00fccc9e47db41ac33d6867f88efa57eedb898af3f09c0c3,4227767.099964648,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,validation
37fd616f420b8fa2cd9b9a74e8815489d5f1bc85771d41dc8bafbbca84e4af18,4764062.944875886,50.625,230.625,bess+dispatchable_generation+pv,21,1,0,0,2,train
381379b885b6674005bf767e136d4f8d275aef89b58fb7d84885c0034568adaa,5182955.684390705,80.625,260.625,bess+dispatchable_generation+pv,23,3,4,4,4,train
384121eb22ac4b19c0e9fa9663ce0385d7ad85cd1ccb599fa5e8a4af6dabd61e,4867387.147266438,50.625,230.625,bess+dispatchable_generation+pv,18,2,0,0,0,train
389d8c02367ba60bf9b7f591f7660acd3f0b5fcc51946b3daab8799fc1f45ce4,5886793.055633372,157.5,337.5,bess+dispatchable_generation+pv,25,4,4,4,4,train
38a58a4fbca882737823a8d6e90fa3a9bf177487703920801b95419be69989a7,4738779.718509105,80.625,260.625,bess+dispatchable_generation+pv,20,1,4,4,2,train
38c66fbec14e758bf5cd4fb5f1a8db5637d794217c968456ec5e889da3519080,4684650.859834515,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,validation
38cced97eb1038a5a5061f22948d44d9d7f2b64ba52cfea36a492033e31b9820,3879416.6281066667,50.625,230.625,bess+dispatchable_generation+pv,17,0,0,0,0,train
38ce9027a62540e5022eeff1188083d642cc526723e6d744cea169f8dbc9f831,4916062.823905524,50.625,230.625,bess+dispatchable_generation+pv,18,2,0,0,0,train
38d427e634ea5ff0ed167585a175a5f420a0d9b1ac0eb48ded1790c766023f1d,5220236.017313829,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,validation
38e193825dbac924ebc7ec38a235ccf96ffa5b3295216d591928ebb594fa5c1c,4862352.268816763,50.625,230.625,bess+dispatchable_generation+pv,21,2,0,0,2,test
38e69a423ce61b9da0805776d4d826da8c1120034f8cbd2eef300bc5993db6bd,3356929.789207162,50.625,230.625,bess+dispatchable_generation+pv,15,0,0,0,0,train
392732645709f4bf7b4186d1fa82ad932a4b5f75a1100a1a85cb982469ad7f16,5523876.316118552,50.625,230.625,bess+dispatchable_generation+pv,23,3,0,0,4,train
393b55ff51fd4c83ff4a0c5c4093cdbe81053b81d4bf926d9bfbe85a7b0e47e0,4908540.773633219,80.625,260.625,bess+dispatchable_generation+pv,21,2,4,4,2,train
394318056888df0477529893b202bac8dc2b20c085b0159c4ab4b7f067e0453c,6348965.999349333,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,train
3953969e2279947ae09972e9ab655f68fb6eab4588b3f1c39154b685a7eece4c,5388631.444260572,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
396a74e74aecddfe23957e2bc4463d1a314a680edc95107bb690509e714afd01,3664930.8407100956,50.625,230.625,bess+dispatchable_generation+pv,15,0,0,0,0,test
39950df14de9f959e1c6afed8d2c93f30cc39fbde85faaa569d09120a04ee005,5805020.104165791,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
399b574c6ca751fcaf66294168231e68be30b8bab8ae9836a28285c6b120237c,5496793.464035657,50.625,230.625,bess+dispatchable_generation+pv,21,3,0,0,2,train
39a39700964085ccb90185234f4f7c69120a10d38f7724e498e23389b999ed2a,7552566.128071315,50.625,230.625,bess+dispatchable_generation+pv,30,4,0,0,4,test
39bf186afb881b0c3ba8e9fb0661fcd8fec8c10b90ff7593e28294deed71dc5e,4711692.520319696,50.625,230.625,bess+dispatchable_generation+pv,22,1,0,0,3,train
39c364f57a2d3cf0a2e5891166c2d76b567f65c42bafa0f7da95bc9e3abe9b78,4575084.940094781,80.625,260.625,bess+dispatchable_generation+pv,19,1,4,4,1,train
39d9467c68492b2dd0a6568901ba7f5ed4d0dc7e0918fa1fc518e7d5d6bfecbe,4714181.477219048,50.625,230.625,bess+dispatchable_generation+pv,17,1,0,0,0,train
39fd64deaeaf86d232b4180fbf441bea0a873c0a6542a7eba8387a4f3758c537,4851040.151467581,50.625,230.625,bess+dispatchable_generation+pv,17,2,0,0,0,train
3a179e226b541ffb5e02a7aa5371662359da8860706a454e026c2bee6b9fd225,4826151.137704229,50.625,230.625,bess+dispatchable_generation+pv,21,2,0,0,2,train
3a1e654897fe30636074c9799d0992bb5b4f49fa33b159a0cf86c5d101bd6c24,5163891.120899658,50.625,230.625,bess+dispatchable_generation+pv,23,2,0,0,4,train
3a286145636b9f248f72c87be55da5fafaa4e151cd90ed42049ff984027b773b,4169708.830497219,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,validation
3a323a6242aa225aa2345aaed8f63ffb0f34d48bc24aff5c91eed4c73b520f51,6212025.796958781,50.625,230.625,bess+dispatchable_generation+pv,25,4,0,0,4,train
3a5ccc3d0ed2f1e7e64a213e649e8a2fb189d4799788c20cf82198f33803836c,4572668.724520838,50.625,230.625,bess+dispatchable_generation+pv,18,1,0,0,0,validation
3a67b5e2fd1fd52b7d938a04d176b055e4b1c4b55b705c346d19acd49b311c53,4842338.481420191,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,2,validation
3a6c69fb3b66de881a60c3cd686aa573dc361b70b51eabb2c51d7652cb2117a3,4358183.602970514,157.5,337.5,bess+dispatchable_generation+pv,15,1,4,4,0,validation
3a796d7e37bfa72973486681d8548c21b4b92347f831cb4464731c57c0c66fab,4446587.850852267,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,train
3a950f4f7bfe5d562b347d7defff04768425045564d5794d47d759b21d6cff42,5293386.931692495,50.625,230.625,bess+dispatchable_generation+pv,19,3,0,0,1,train
3ae1ed2fa2cea97da2dc440425ce7bc9b1c01ea5631bcd03a3a31dbc76aa5151,4151919.20956221,80.625,260.625,bess+dispatchable_generation+pv,18,0,4,4,0,test
3b029191c3a55efa37efa91640a65caa99ba6481a22aa25528b5ff1ab64b7770,5844863.648461714,60.625,240.625,bess+dispatchable_generation+pv,24,4,3,3,4,test
3b05f180c85b4cee77dca2656e9775490928b5bea0e5896ab3db8c544ffb54a9,4514551.784426057,50.625,230.625,bess+dispatchable_generation+pv,17,1,0,0,0,train
3b1fdefdec1398c932cb05ab7d4cb50f4e750ec595a22388b7acab41cf7d765e,5401868.06642621,50.625,230.625,bess+dispatchable_generation+pv,19,3,0,0,1,train
3b4c15de45a35684368542ce5ee890c2b19fb64d2c71e05737164c51d6b48acb,4468329.176603734,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,2,train
3b88d885f2f31ed8f4a33e74d7d9d38c18caf138fcf39e08406eb8f1ad93ef0c,5228319.864035658,50.625,230.625,bess+dispatchable_generation+pv,19,3,0,0,1,train
3bb3074b6dc6dd5f883d9af05a4ad87a2de48d1df4211893573b76a6db723e16,5299139.014923276,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
3bcaba0c8acf690158643086264203ab7d6158d835351c2b78ac75206a662141,4748178.371822629,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,2,train
3bd428e3824d905beb0bda7c995c746952e29196a86d36c99d3d622938ced980,4191262.4454912003,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,validation
3bd83e21d4b4ed9aaab04a4e5c3c77996b20a9b5cb9ce75e6e6d82cea7090784,4644629.999349333,80.625,260.625,bess+dispatchable_generation+pv,22,1,4,4,3,train
3be6bcc1789cd88ac2ae3967abef53c3dbe489228e9c489738feb2f112f3d761,4302972.796378819,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,validation
3c01d4c2355b57af9c79a2d9c8b70e4230000e13b0c2238ddc6f12f5509b1576,4625026.768852115,50.625,230.625,bess+dispatchable_generation+pv,18,1,0,0,0,validation
3c0587041e9eaaa2d76026211bb7f681bd81dcff808f947c7c4df2457ae39ec1,6388503.467006172,50.625,230.625,bess+dispatchable_generation+pv,24,4,0,0,4,test
3c098c4826a29ecf2a6542fbbc99e18c32fdfeb5c7cef4dd51fa67df6242cf65,4724503.565230934,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,train
3c106fc3bddf4eea0d1b2699db7013e4e9d0fd604e6507e588dc6ac9293b6e27,4359479.137704229,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,train
3c17f77fe514e9a307fc6dfb7a0d6fc34be18be5fbf83670a193f71595759fc0,5047547.003550476,80.625,260.625,bess+dispatchable_generation+pv,17,2,4,4,0,train
3c3896a9c00216528b8ab26d06173c0a8ab17e96a84fb457cbae22e9d057a19f,4502616.374793143,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,2,train
3c3ee47536d83df718ce56f0f85910776e696b712ae80e8461a7e2ad2df8672a,3835875.9718226288,60.625,240.625,bess+dispatchable_generation+pv,16,0,3,3,0,test
3c627ef18d1a0fa8da3c81bf24358790f650f21e2921d2169ba90a2e9dc27c78,4109789.344875886,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,train
3c72c9071fc4016001f0d14a364c3c11ff7a57c2fe56e27ea191f89c4dacb4cc,5143183.841290058,86.25,266.25,bess+dispatchable_generation+pv,19,2,4,4,1,train
3c924c97968ba03d6b52601d4c1ccd525a50c04cdea0e4643be719078f1dc372,4000097.5963788196,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,train
3d11f8da3698596f3179bb362cafaffe98219c6af46b47121d0954069af363ae,5154253.174793143,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,2,test
3d394cbd3b1c32de04db7bc5c3724d2d89c90bbff17a4365ffc56be050fbef15,5674265.032887772,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
3d5599bab32e010b7a8927b23a62b8a319748c3b116f9e2eca381ba83cc51994,4780786.863455695,50.625,230.625,bess+dispatchable_generation+pv,18,1,0,0,0,test
3d5d299b0fd760e3420d0d6e8085caf1ab6edb5922dd1a303620a5f5a632d160,5908648.972402591,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,validation
3d63a920158887d3b2b140af8e285b703275aa80a3951edcdd66f5a684621d17,4832898.0730179055,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,2,train
3d68978077afebce17dd9fc26b22125bc04503ef666eef35e6bbc8971fe84a04,4888284.115538591,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,2,test
3d6aeffde159f1e957d0f0e5170a48495d3065b7d2f34d01123a9ac9a6279656,4113853.465846248,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,validation
3d72d04dcafe041dfbb062d6f91042f1f27d8685de4f28416182396be30b80bd,7110647.860414477,157.5,337.5,bess+dispatchable_generation+pv,30,4,4,4,4,train
3d7913011f73b15860cdfe44c0e72791d473d62a1f0152f73e25ba186934c558,5193955.014923276,80.625,260.625,bess+dispatchable_generation+pv,21,3,4,4,2,train
3d89ae7028da7ffd21502ff0865273bffdc4c764f14fc44fb000970a1a9f6131,6687952.015503239,50.625,230.625,bess+dispatchable_generation+pv,24,4,0,0,4,test
3dc2007e33c79901dd7b896909e84eac7354ff8d6a413a66303d534beeeb782f,5360728.699964648,50.625,230.625,bess+dispatchable_generation+pv,19,3,0,0,1,train
3dd4e3303c85bed6476f01015ca1f74606cac49b39bd25dfd565d772d610b582,5047842.5005446095,60.625,240.625,bess+dispatchable_generation+pv,21,2,3,3,2,validation
3de019d9b57a6e648eb6c9049c8fe345391bf0577a9dfdbd266c602fd74d7c4f,5737936.423905524,50.625,230.625,bess+dispatchable_generation+pv,19,4,0,0,1,train
3dee3385080a118549d3fbbc91ea94a153c1879397fb6219aa0af67c1c5edb09,4155173.549077029,86.25,266.25,bess+dispatchable_generation+pv,18,0,4,4,0,test
3df7c8f7a7eda5ed3a98f12d46bed26987163e954ec67ca230bd8ab06b9de04a,4662451.552047543,60.625,240.625,bess+dispatchable_generation+pv,18,1,3,3,0,train
3e108181e9988021ce03b18f6ae078b4bf3109496325eaf39367c88d29489fa1,4792356.879609601,50.625,230.625,bess+dispatchable_generation+pv,18,2,0,0,0,train
3e11ce5ed310a540196018aefea3660aacd9d8acd53142592e7b972063eec069,4029402.156248686,86.25,266.25,bess+dispatchable_generation+pv,17,0,4,4,0,test
3e42f9866484d5d82f13897d19f8f3392d83150a365db6059f0f230fe2143d2e,4210826.277219048,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,test
3e6478913fa3acb64ae8f01df6fb98d6b03552a75a5572042eec45f718ebfffc,4194542.203550477,86.25,266.25,bess+dispatchable_generation+pv,15,0,4,4,0,test
3e827aba4d3e595a4fc616837782602f6d3f4b048c5c6e297a86164dbe8a61b9,4330589.488591848,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,train
3e8d1198d2743cd00ca3fb828e8c3907146cc0435ad21c2f9f6adfdb82099d0e,7551450.833467734,50.625,230.625,bess+dispatchable_generation+pv,31,4,0,0,4,validation
3e916c929b9deabc5c0370ce359f6ff8c89677e96ee44329ba79e5c6407e136f,5562780.08917181,50.625,230.625,bess+dispatchable_generation+pv,23,3,0,0,4,train
3e9d24ded81dc325cb8c04b809e70633ec3437409f2fbc7309a4042c7168c212,5264121.6682368005,50.625,230.625,bess+dispatchable_generation+pv,21,3,0,0,2,train
3ea0f6f1eb7475f65dcfdb89076a5e56ebb0f412b62406b13f209aabe241b994,5207655.194568229,157.5,337.5,bess+dispatchable_generation+pv,18,3,4,4,0,train
3ea2454d1680b6c6b01c5b4e672477ba90d995e8a25d2854fa9d5d6658a5dfca,5160148.376603734,50.625,230.625,bess+dispatchable_generation+pv,24,2,0,0,4,train
3ea5e60eeb7cf31bb5477e38b99fd819577d27dbba1664c357431c39736f7200,6089788.936473601,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
3eb419c9cfb3592b074c0d2f108bccc1f559864cbcaf82880dcc00f533e87bbb,5257642.561029791,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
3ec9f05eff37953028a96c6354ec72d227dde83eedcaa4166bee51054086f2c6,5559594.992177676,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,validation
3ed1360d35ae09df8ccfe61f081d8eea12cb3f8a520acf2c9f7ad12e04bc5426,4854193.320319695,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,2,test
3ed141aa08689e3d1d7e58c0754457fcababf6ba693224f5318ad46377da2e4f,4467380.902355201,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,validation
3f037475f0aff649d6750ff81c286dd889d54c11692193606111018302c39ed2,6374552.851432229,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
3f280fb50661666c167c89262c12a0ff9318d635d6b3c626aef7cc6627447c21,4914811.113148038,50.625,230.625,bess+dispatchable_generation+pv,19,2,0,0,1,train
3f38973bb2937c0711af2dee7d56f8a3004764e026df145778dfc3a633cee7a5,4911178.144875886,157.5,337.5,bess+dispatchable_generation+pv,20,2,4,4,2,validation
3f3958a79abb0fb011930f9543b24bde80e6810cb94fe54c29bc4fbd25187705,5909781.64368061,50.625,230.625,bess+dispatchable_generation+pv,21,4,0,0,2,train
3f3aa9fcbf8210eeb3e26a2ad5e7dd993a99a80befe9dfde22a71768a334068b,5902681.403550477,50.625,230.625,bess+dispatchable_generation+pv,21,4,0,0,2,train
3f3d4d93de6f07656b9135f27a36520ee4565c20ae96b5b58a522fca67208b75,4952224.650852267,50.625,230.625,bess+dispatchable_generation+pv,19,2,0,0,1,train
3f4bb0031454ef89f176a91ef17b6e4a4030a7148c2f5759b2eeb7bfe54c77b2,5764439.050852267,50.625,230.625,bess+dispatchable_generation+pv,21,4,0,0,2,train
3f52994842e768916866b512316a8308e011d33e2c57ac6e7b391ee5c805ede2,5086242.848461715,50.625,230.625,bess+dispatchable_generation+pv,21,2,0,0,2,train
3f5e72333d33992358a52b3c8d40063a84fad58f72dbe0f57e42dafb30601714,5049273.320319695,50.625,230.625,bess+dispatchable_generation+pv,19,2,0,0,1,train
3f5fca746353f4904b8a7947311af64a43d4e4610b8eeb0b2979c6aa26c8b0a1,6060724.327491352,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,test
3f614b89976c03b738d6a91d746d078cd0093fe98ba944e4e0d3ba0f303b4e09,5371509.999349333,157.5,337.5,bess+dispatchable_generation+pv,23,3,4,4,4,train
3f779831943bd59783c62512516308929a1ec1725d446e2e5dad225d9fb21702,6599332.471207315,50.625,230.625,bess+dispatchable_generation+pv,25,4,0,0,4,test
3f8e182799c63c32064fd10a38f5edee729b36ad4ea2f6ff97b9a3ea271d38e8,5712173.295763505,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
3fb1d72cdd57c79c1c7773963e8d13898c4f87105ad826e739c6dff2ed0f8651,4648936.246071162,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,2,train
3fd85ffe9f0484005958094f73ba4e7c59043ab81e4224b0bc597b77c4130442,4644797.019704381,50.625,230.625,bess+dispatchable_generation+pv,22,1,0,0,3,train
3ff917c2c063c837675d6ffd79d10bfe115ffcd304ffca6f01a2853c3eb4f869,5458166.861645105,50.625,230.625,bess+dispatchable_generation+pv,18,3,0,0,0,train
4000c4cbd84a34e8677a135e5c86fe28ad0d3560604efc7e91db560a5e8d4133,5019608.737704229,50.625,230.625,bess+dispatchable_generation+pv,22,2,0,0,3,train
400581fba0092b5c14879a1c6b984296358d324514c7aacbdc29004058dd3722,3933188.8682368,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,validation
4007c6e464a3a12892f932c27332bc2b8d006bf6dda63bff72b05ae6b5e76985,5700434.943065296,50.625,230.625,bess+dispatchable_generation+pv,21,4,0,0,2,train
4013f8e66a82f0378679ee55089aac61f4190006ee28b65fba26c3d9eb79aae8,3401904.0,50.625,230.625,bess+dispatchable_generation,13,0,0,0,0,train
4022214341619afae5140e829f2358c0682929b28d45a6d35068f71b325d00af,4298172.951467581,80.625,260.625,bess+dispatchable_generation+pv,18,0,4,4,0,train
4025f17d23d5e9a2e0e8125b30974f5f60a519298d5906b8d657672705f37ec0,5456722.727491353,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
4038d9d4343e5f079dda7c34029ba0461a6a75d1919e300d52c4735059b222d7,4367501.67779901,60.625,240.625,bess+dispatchable_generation+pv,24,1,3,3,4,train
404dcfc97514b2343a9c0100ecd0d22529ec66cc64abc43beb696c9dcf972108,3675263.6975740953,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,train
405f80ea14546924f10acac42600830ec63654cd6fe2d13c9c865dacbdd0740e,4155110.540094781,60.625,240.625,bess+dispatchable_generation+pv,18,0,3,3,0,validation
405ffe2ca5461cb29f5afa631d24a5c40fcf9137b3efdce6838cc6531886fd8e,6184807.194568229,50.625,230.625,bess+dispatchable_generation+pv,21,4,0,0,2,train
40884fe486f8d43a8256a6069d6bd15a813a828e67d79accb69ad6f09baa5c81,7340474.833467734,50.625,230.625,bess+dispatchable_generation+pv,31,4,0,0,4,test
4090be978bf39bf9c83908aec8b17b8d4b004b6f5c557abcc3819c56e490a20f,5490959.28917181,50.625,230.625,bess+dispatchable_generation+pv,23,3,0,0,4,train
40aa3c467427d0a4faf4d29775dc430c6933f1fa38783c05ebf57774b582e2e6,5250409.592757639,50.625,230.625,bess+dispatchable_generation+pv,21,3,0,0,2,test
40b545360ee49ac836751531bab247f47613244aa93e368a238e9cc441135333,5282109.201159924,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,validation
40f54229a3f2cb0c8bd462087a0411c5045ac2a2a2012251c1a6c15ff2452800,3824098.4095622096,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,test
415d182f42cb67920ce80ce34af6dc65ed257f8195326526681a84df8318c2a6,6177696.374793143,50.625,230.625,bess+dispatchable_generation+pv,23,4,1,1,4,validation
416c2b7bd6170eadbddb5ee38f132495455c94eed36fe31782ebb826b703495d,4694089.475408457,80.625,260.625,bess+dispatchable_generation+pv,16,1,4,4,0,validation
416fb6ac535e62cc81d63b887dd2ed0f19a75dd627d65e5ab3e45ff1108fd364,4474833.036508952,86.25,266.25,bess+dispatchable_generation+pv,16,1,4,4,0,train
4174c77bc377539e1f8083c26b06313cce76e319963b5d1c71c0dab3edfda9b8,4369254.823905524,86.25,266.25,bess+dispatchable_generation+pv,17,1,4,4,0,validation
419ad099e54bd5a77a7d3689c58ce58da2933ff41ff1ab4ecb47b9e42b17a2ea,4838581.571822628,60.625,240.625,bess+dispatchable_generation+pv,18,2,3,3,0,train
41c6c8d46e436cb7b57a9454f47d328dbe71ef9cf7e0f0072d0fcc06f02b380c,4850258.802970515,80.625,260.625,bess+dispatchable_generation+pv,17,2,4,4,0,train
41c8efbaf60021cd8dfbabad79f5ee545ebdfaba0bbb8b101e8646e43c883ec8,5397352.760449829,50.625,230.625,bess+dispatchable_generation+pv,21,3,1,1,2,train
41ce3f522c7ec850203c697b3695ded9ffca995a89e951f10eab640c734cd555,5172580.03230781,50.625,230.625,bess+dispatchable_generation+pv,22,2,1,1,3,train
41d0e126eb6ba35d83b24a119ff5b0dfff38adb5fdb650a189053d187b130c51,4997605.832887772,50.625,230.625,bess+dispatchable_generation+pv,21,2,1,1,2,train
41d4113f1a13ccdee84395d2cabddd87828e0a3d67734c5939786c560b4135b6,4388225.955668724,50.625,230.625,bess+dispatchable_generation+pv,19,1,1,1,1,train
4217b73c40628037e342be5a4e71bb8498bfa4c20792880dfa355c41213f91bd,5309399.9736332195,50.625,230.625,bess+dispatchable_generation+pv,21,3,1,1,2,train
421bfca0b974a15d5676b782903e2b3b585ac8d5899509e16999eec07189b171,5025674.837088915,50.625,230.625,bess+dispatchable_generation+pv,23,2,1,1,4,train
4251fbc55493a0a0b6391defbd7993e1fcbc97ba48e392b0d41acd73b3f2ca87,4903966.335893638,50.625,230.625,bess+dispatchable_generation+pv,18,2,1,1,0,train
4268a738017fbe1b5156add5f9b9da3634c43d3bd6033aa5e440765699184212,3797216.211952762,50.625,230.625,bess+dispatchable_generation+pv,16,0,1,1,0,test
427b85859bd3787643728338a5639ddc4981b9d917c7a6df836c60132a5e7041,5006243.075408458,80.625,260.625,bess+dispatchable_generation+pv,19,2,4,4,1,test
42a01afce966aa639333f4b6512d1728f64c4ad5662a0b7d8cd6e4b03edd1675,3959351.973633219,50.625,230.625,bess+dispatchable_generation+pv,18,0,1,1,0,train
42a9fa6238e4529234a61512b03c2a6e6fd433720cbc804c1eb09276eb8c6265,5265402.095763505,86.25,266.25,bess+dispatchable_generation+pv,21,3,4,4,2,validation
42c62bc1a91dc89b216fc2c8febca18e98e468c069dd72a0203aaa759e3fb57a,4477387.555668724,80.625,260.625,bess+dispatchable_generation+pv,17,1,4,4,0,train
42cc9d66163ee89e4191ba378adad67557adc38e4fbd4ff719f4810087cceee9,4958719.913148038,50.625,230.625,bess+dispatchable_generation+pv,21,2,1,1,2,train
42d9a7b7ee9c81686011903ebec11d6d883b7edf9cdea2019768d3f8b36ddf5d,5771787.839479467,86.25,266.25,bess+dispatchable_generation+pv,22,4,4,4,3,train
42ea881f15ccdf6ce23da278fba1fb0c28ea95f608b1b755dddd52925c78d86e,4783962.046651124,80.625,260.625,bess+dispatchable_generation+pv,20,1,4,4,2,train
