response_path,request_path,job_id,status,request_mode,response_mode,effective_mode,problem_config,device_config,job_type,job_type_source,sum_constraint,request_sum_constraint,response_sum_constraint,num_levels,declared_upper_bounds,raw_sample_count,native_integral_sample_count,native_in_domain_sample_count,native_feasible_sample_count,raw_coordinate_count,integral_coordinate_count,fractional_or_invalid_coordinate_count,in_bounds_coordinate_count,bounds_check_available,all_raw_coordinates_integral,all_raw_coordinates_in_bounds,solution_minimum,solution_maximum,projected_sample_counted_native,nonzero_coefficient_count,maximum_nonzero_coefficient,minimum_nonzero_coefficient,coefficient_dynamic_range
results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_003/response.json,results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_003/request.json,6a5810a508442f441bbb181d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,32,91,0,False,False,False,0.0,1702.1872559,False,401,78.0,0.2985483072,261.2642514423877
results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_004/response.json,results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_004/request.json,6a5810c508442f441bbb1824,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,15,108,0,False,False,False,0.0,1696.7589111,False,401,78.0,0.2985483072,261.2642514423877
results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_005/response.json,results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_005/request.json,6a5810d508442f441bbb1829,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,0,123,0,False,False,False,1.88e-05,1433.5936279,False,401,78.0,0.2985483072,261.2642514423877
results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_006/response.json,results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_006/request.json,6a5810e608442f441bbb182e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,0,123,0,False,False,False,8.9e-06,1189.9217529,False,401,78.0,0.2985483072,261.2642514423877
results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_007/response.json,results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_007/request.json,6a5810f608442f441bbb1835,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,27,96,0,False,False,False,0.0,1374.2104492,False,401,78.0,0.2985483072,261.2642514423877
results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_008/response.json,results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_008/request.json,6a58112508442f441bbb183c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,37,86,0,False,False,False,0.0,1535.3013916,False,401,78.0,0.2985483072,261.2642514423877
results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_009/response.json,results/phase3/hybrid_smoke/qci/pglib_case30_ieee__hybrid__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG/repeat_009/request.json,6a58113708442f441bbb1843,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,2,121,0,False,False,False,0.0,1182.9416504,False,401,78.0,0.2985483072,261.2642514423877
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_000/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_000/request.json,6a5810a308442f441bbb180e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,29,94,0,False,False,False,0.0,1346.498291,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_001/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_001/request.json,6a5810a408442f441bbb1813,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,42,81,0,False,False,False,0.0,1077.2510986,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_002/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_002/request.json,6a5810a408442f441bbb181a,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,39,84,0,False,False,False,0.0,1491.9650879,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_003/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_003/request.json,6a5810a508442f441bbb181f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,39,84,0,False,False,False,0.0,1551.4875488,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_004/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_004/request.json,6a5810d508442f441bbb1827,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,22,101,0,False,False,False,0.0,955.5464478,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_005/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_005/request.json,6a5810d508442f441bbb182c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,38,85,0,False,False,False,0.0,1191.2380371,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_006/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_006/request.json,6a5810e608442f441bbb1832,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,35,88,0,False,False,False,0.0,1236.0318604,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_007/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_007/request.json,6a5810f608442f441bbb1839,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,37,86,0,False,False,False,0.0,1352.4819336,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_008/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_008/request.json,6a58113508442f441bbb183f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,13,110,0,False,False,False,0.0,1279.8665771,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_009/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__demand_surge_BUS3_MG-BUS4_MG/repeat_009/request.json,6a58114608442f441bbb1846,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,27,96,0,False,False,False,0.0,1310.1534424,False,400,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_000/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_000/request.json,6a5810a308442f441bbb180d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,35,88,0,False,False,False,0.0,1193.9748535,False,401,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_001/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_001/request.json,6a5810a408442f441bbb1814,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,48,75,0,False,False,False,0.0,1368.345459,False,401,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_002/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_002/request.json,6a5810a408442f441bbb1819,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,45,78,0,False,False,False,0.0,1728.1123047,False,401,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_003/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_003/request.json,6a5810a508442f441bbb1820,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,48,75,0,False,False,False,0.0,1426.4620361,False,401,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_004/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_004/request.json,6a5810d408442f441bbb1826,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,38,85,0,False,False,False,0.0,1549.2241211,False,401,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_005/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_005/request.json,6a5810e508442f441bbb182d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,53,70,0,False,False,False,0.0,1193.5494385,False,401,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_006/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_006/request.json,6a5810e608442f441bbb1831,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,34,89,0,False,False,False,0.0,1284.8037109,False,401,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_007/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_007/request.json,6a5810f608442f441bbb1838,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,0,123,0,False,False,False,3e-07,1394.9746094,False,401,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_008/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_008/request.json,6a58113508442f441bbb183e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,51,72,0,False,False,False,0.0,1260.2553711,False,401,50.0,2.0,25.0
results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_009/response.json,results/phase3/hybrid_smoke/qci/pglib_case5_pjm__hybrid__pcc_failure_BUS3_MG-BUS4_MG/repeat_009/request.json,6a58114608442f441bbb1845,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,123,33,90,0,False,False,False,0.0,1222.4545898,False,401,50.0,2.0,25.0
results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS14_MG-BUS1_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS14_MG-BUS1_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a4c396508442f441bbb083a,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,936,3024,0,False,False,False,0.0,347.0071716,False,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS14_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS14_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a4c396508442f441bbb0834,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,1600,380,0,False,False,False,40.0,290.0,False,395,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS1_MG-BUS2_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS1_MG-BUS2_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a4c396608442f441bbb0841,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1099,2861,0,False,False,False,0.0,312.1759644,False,790,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS1_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS1_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a4c396508442f441bbb0827,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,1593,387,0,False,False,False,50.0,300.0,False,395,10000.0,1.58e-06,6329113924.050633
results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS2_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS2_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a4c396508442f441bbb081f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,1609,371,0,False,False,False,40.0,300.0,False,395,10000.0,1.66e-06,6024096385.542169
results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS3_MG-BUS4_MG__from__demand_surge_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS3_MG-BUS4_MG__from__demand_surge_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a4c396508442f441bbb0816,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1335,2625,0,False,False,False,0.0,302.8340149,False,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS3_MG__from__demand_surge_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case14_ieee/qci/demand_surge_BUS3_MG__from__demand_surge_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a4c396508442f441bbb0830,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,1613,367,0,False,False,False,50.0,280.0,False,395,10000.0,1.74e-06,5747126436.781609
